window_id,participant_id,session_id,recording_date,scenario_id,trajectory_id,worker_id,hazard_id,window_started_at,window_ended_at,window_duration_seconds,sample_count,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_ratio,acceleration_mean_g,acceleration_max_g,acceleration_energy,gyroscope_mean_dps,gyroscope_max_dps,gyroscope_energy,orientation_change_deg,sudden_motion,hazard_active,repeated_exposure_count,hazard_type,escalated_within_horizon,target_source,data_origin
WIN-0009010,P010,S10,2026-01-15,NORMAL_PASSAGE,TRJ-P010-S10-000004,W10,L01,2026-01-15T16:00:36+00:00,2026-01-15T16:00:46.021505+00:00,10.022,80,-78.304,-76.137,-82.336,1.987,0.472,1.616,0.913,2,0.0616,0.8693,1.0384,0.0632,16.173,44.744,516.075,25.851,False,False,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009011,P011,S10,2026-01-18,NORMAL_PASSAGE,TRJ-P011-S10-000004,W11,F01,2026-01-18T16:00:36+00:00,2026-01-18T16:00:46.160649+00:00,10.161,102,-83.831,-79.104,-88.779,2.77,1.2094,1.388,0.0,2,0.0512,1.0752,1.0752,0.0,2.159,92.306,1663.489,22.568,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009012,P012,S10,2026-01-21,RSSI_FLUCTUATION,TRJ-P012-S10-000004,W12,F01,2026-01-21T16:00:36+00:00,2026-01-21T16:00:46.317830+00:00,10.318,83,-72.07,-62.325,-84.083,8.193,1.2024,2.857,1.097,5,0.0649,1.2663,1.5944,0.2189,0.0,69.539,913.269,5.037,False,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009013,P013,S10,2026-01-24,FORKLIFT_APPROACH,TRJ-P013-S10-000004,W13,F02,2026-01-24T16:00:36+00:00,2026-01-24T16:00:46.103697+00:00,10.104,81,-65.472,-58.119,-72.968,4.812,1.5361,3.96,2.996,1,0.0359,1.2946,1.8127,0.1635,26.395,80.766,665.966,22.933,False,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009014,P014,S10,2026-01-27,FALL_CANDIDATE,TRJ-P014-S10-000004,W14,F02,2026-01-27T16:00:36+00:00,2026-01-27T16:00:45.847087+00:00,9.847,79,-60.622,-54.441,-66.159,3.166,-0.252,3.874,1.66,0,0.0545,1.2946,3.9186,2.9717,89.132,352.385,11485.954,80.061,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009015,P015,S10,2026-01-30,FORKLIFT_APPROACH,TRJ-P015-S10-000004,W15,F02,2026-01-30T16:00:36+00:00,2026-01-30T16:00:45.325257+00:00,9.325,75,-68.839,-64.822,-75.431,3.36,1.7461,4.379,2.262,1,0.075,1.1538,1.3852,0.0602,21.699,107.826,2727.928,19.573,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009016,P016,S10,2026-02-02,NORMAL_PASSAGE,TRJ-P016-S10-000004,W16,F03,2026-02-02T16:00:36+00:00,2026-02-02T16:00:45.969861+00:00,9.97,50,-80.274,-77.082,-84.125,2.188,0.3586,1.887,0.231,0,0.0551,0.9221,1.1909,0.0318,0.938,41.787,474.739,9.344,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009017,P017,S10,2026-02-05,FORKLIFT_APPROACH,TRJ-P017-S10-000004,W17,F03,2026-02-05T16:00:36+00:00,2026-02-05T16:00:46.252736+00:00,10.253,51,-63.354,-58.612,-71.846,4.24,0.4935,3.807,2.362,3,0.0,0.9752,1.3271,0.0434,36.071,97.474,765.414,21.387,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009018,P018,S10,2026-02-08,RSSI_FLUCTUATION,TRJ-P018-S10-000004,W18,F01,2026-02-08T16:00:36+00:00,2026-02-08T16:00:46.254868+00:00,10.255,103,-72.75,-63.237,-82.253,6.973,0.1374,4.421,0.909,1,0.0196,1.2848,1.2848,0.0647,30.413,51.55,491.917,11.905,True,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009019,P019,S10,2026-02-11,NORMAL_WORK_NEAR_MACHINE,TRJ-P019-S10-000004,W19,L01,2026-02-11T16:00:36+00:00,2026-02-11T16:00:45.957629+00:00,9.958,80,-74.824,-68.636,-79.328,2.754,-0.6964,5.215,1.828,0,0.023,0.9555,1.4238,0.0607,6.429,42.35,249.147,13.258,False,True,1,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009020,P020,S10,2026-02-14,NORMAL_WORK_NEAR_MACHINE,TRJ-P020-S10-000004,W20,L01,2026-02-14T16:00:36+00:00,2026-02-14T16:00:45.983920+00:00,9.984,80,-75.332,-69.571,-81.837,4.005,0.4527,3.964,1.18,2,0.0158,1.1559,1.319,0.0915,12.689,47.394,439.027,19.244,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009021,P021,S10,2026-02-17,NORMAL_PASSAGE,TRJ-P021-S10-000004,W01,F03,2026-02-17T16:00:36+00:00,2026-02-17T16:00:46.157588+00:00,10.158,51,-79.687,-76.621,-84.888,3.157,0.0272,1.567,0.943,2,0.0623,1.0741,1.0741,0.0414,3.521,8.836,8.898,0.0,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009022,P022,S10,2026-02-20,NORMAL_WORK_NEAR_MACHINE,TRJ-P022-S10-000004,W02,F02,2026-02-20T16:00:36+00:00,2026-02-20T16:00:46.139205+00:00,10.139,81,-79.121,-72.316,-84.208,3.958,1.4747,4.716,0.0,3,0.0008,1.1611,1.7143,0.2492,19.784,40.385,239.012,14.917,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009023,P023,S10,2026-02-23,REPEATED_EXPOSURE,TRJ-P023-S10-000004,W03,F02,2026-02-23T16:00:36+00:00,2026-02-23T16:00:45.706272+00:00,9.706,78,-66.435,-61.644,-71.901,3.293,1.4934,3.802,3.131,1,0.0093,0.9279,2.1524,0.6314,20.95,126.302,4024.536,34.801,False,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009024,P024,S10,2026-02-26,NORMAL_PASSAGE,TRJ-P024-S10-000004,W04,F02,2026-02-26T16:00:36+00:00,2026-02-26T16:00:46.603145+00:00,10.603,85,-73.702,-70.329,-77.174,1.547,0.5277,1.275,0.5,1,0.0381,1.0738,1.0738,0.0556,11.452,54.748,764.912,28.704,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009025,P025,S10,2026-03-01,NORMAL_WORK_NEAR_MACHINE,TRJ-P025-S10-000004,W05,F03,2026-03-01T16:00:36+00:00,2026-03-01T16:00:45.958945+00:00,9.959,80,-79.335,-75.422,-83.716,2.459,0.5046,5.091,0.018,2,0.0236,0.9074,1.0931,0.0155,20.493,53.898,273.751,6.308,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009026,P026,S10,2026-03-04,HAZARD_INACTIVE,TRJ-P026-S10-000004,W06,F02,2026-03-04T16:00:36+00:00,2026-03-04T16:00:45.566263+00:00,9.566,96,-69.53,-66.129,-74.709,3.086,-0.0516,1.733,0.747,2,0.0572,1.1423,1.7994,0.3754,5.035,81.5,586.244,0.0,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009027,P027,S10,2026-03-07,FORKLIFT_CROSSING,TRJ-P027-S10-000004,W07,F03,2026-03-07T16:00:36+00:00,2026-03-07T16:00:46.502683+00:00,10.503,105,-61.401,-54.606,-66.107,3.987,2.1783,5.357,3.296,2,0.0528,1.2839,2.5704,1.2829,38.318,101.1,1641.453,27.869,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009028,P028,S10,2026-03-10,NORMAL_WORK_NEAR_MACHINE,TRJ-P028-S10-000004,W08,F02,2026-03-10T16:00:36+00:00,2026-03-10T16:00:46.029869+00:00,10.03,80,-70.637,-63.894,-75.382,3.85,0.0886,5.281,0.0,2,0.0448,1.1012,1.367,0.0621,15.174,64.513,657.045,14.858,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009029,P029,S10,2026-03-13,AIR_QUALITY_DEGRADATION,TRJ-P029-S10-000004,W09,F02,2026-03-13T16:00:36+00:00,2026-03-13T16:00:46.207433+00:00,10.207,82,-80.891,-73.672,-88.336,3.847,0.5337,0.0,1.287,2,0.0783,1.0936,1.1924,0.0377,22.718,22.718,72.809,10.009,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009030,P030,S10,2026-03-16,NORMAL_PASSAGE,TRJ-P030-S10-000004,W10,F01,2026-03-16T16:00:36+00:00,2026-03-16T16:00:46.416564+00:00,10.417,83,-85.357,-79.081,-86.84,2.508,-0.6529,1.412,1.115,0,0.0319,1.0249,1.1217,0.041,9.797,49.027,556.383,9.547,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009031,P031,S10,2026-03-19,PROLONGED_DANGER,TRJ-P031-S10-000004,W11,F01,2026-03-19T16:00:36+00:00,2026-03-19T16:00:45.933026+00:00,9.933,79,-62.247,-57.765,-67.642,4.139,-0.4881,2.119,7.814,1,0.0633,1.0091,1.8918,0.3773,17.44,90.379,763.47,15.255,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009032,P032,S10,2026-03-22,RSSI_FLUCTUATION,TRJ-P032-S10-000004,W12,F03,2026-03-22T16:00:36+00:00,2026-03-22T16:00:46.371941+00:00,10.372,104,-66.385,-53.344,-76.864,8.666,0.368,3.685,0.0,3,0.108,1.1044,1.3234,0.038,3.352,34.299,341.509,2.527,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009033,P033,S10,2026-03-25,FORKLIFT_APPROACH,TRJ-P033-S10-000004,W13,F03,2026-03-25T16:00:36+00:00,2026-03-25T16:00:45.641208+00:00,9.641,77,-75.26,-72.531,-79.304,1.019,1.717,3.423,1.057,2,0.0855,1.3147,1.968,0.3286,29.326,97.383,2153.645,19.826,True,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009034,P034,S10,2026-03-28,SUDDEN_MOTION_AFTER_WARNING,TRJ-P034-S10-000004,W14,L01,2026-03-28T16:00:36+00:00,2026-03-28T16:00:46.790181+00:00,10.79,86,-57.964,-51.062,-64.703,4.591,2.7768,3.154,2.975,1,0.0538,1.3206,2.7934,1.6966,85.972,270.22,16496.352,48.439,True,True,3,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009035,P035,S10,2026-03-31,IMPACT_CANDIDATE,TRJ-P035-S10-000004,W15,F01,2026-03-31T16:00:36+00:00,2026-03-31T16:00:45.987006+00:00,9.987,100,-63.851,-57.682,-69.91,3.295,0.848,3.379,1.623,1,0.1306,1.6381,4.5397,4.3808,90.722,283.521,11260.948,53.957,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009036,P036,S10,2026-04-03,FORKLIFT_CROSSING,TRJ-P036-S10-000004,W16,F01,2026-04-03T16:00:36+00:00,2026-04-03T16:00:45.721352+00:00,9.721,78,-59.879,-52.57,-67.46,5.273,0.9237,2.584,0.255,3,0.0917,1.1516,1.93,0.2647,40.193,131.828,3131.79,15.398,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009037,P037,S10,2026-01-06,NORMAL_WORK_NEAR_MACHINE,TRJ-P037-S10-000004,W17,F01,2026-01-06T16:00:36+00:00,2026-01-06T16:00:46.043132+00:00,10.043,50,-67.436,-64.371,-71.892,2.464,0.7304,3.189,0.0,2,0.0866,1.0608,1.0977,0.0329,22.886,42.912,245.402,1.773,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009038,P038,S10,2026-01-09,BLE_PACKET_LOSS,TRJ-P038-S10-000004,W18,F01,2026-01-09T16:00:36+00:00,2026-01-09T16:00:46.686041+00:00,10.686,85,-76.021,-69.36,-84.79,5.238,0.8107,1.296,0.194,2,0.3787,1.2711,1.2711,0.0771,20.243,104.901,2981.268,16.614,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009039,P039,S10,2026-01-12,BLE_PACKET_LOSS,TRJ-P039-S10-000004,W19,L01,2026-01-12T16:00:36+00:00,2026-01-12T16:00:46.532278+00:00,10.532,105,-75.743,-72.619,-82.304,4.146,-0.3225,1.053,0.0,1,0.3139,0.8519,1.4774,0.141,14.347,85.746,1370.509,8.492,False,False,1,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009040,P040,S10,2026-01-15,REPEATED_EXPOSURE,TRJ-P040-S10-000004,W20,F02,2026-01-15T16:00:36+00:00,2026-01-15T16:00:45.799113+00:00,9.799,78,-62.727,-56.534,-69.365,4.71,1.5395,4.253,2.983,3,0.0427,0.946,1.8859,0.4551,32.373,115.706,3497.693,24.668,False,True,9,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009041,P001,S11,2026-03-26,FORKLIFT_CROSSING,TRJ-P001-S11-000004,W01,F01,2026-03-26T17:00:36+00:00,2026-03-26T17:00:45.410408+00:00,9.41,75,-66.157,-58.675,-73.595,5.074,1.3844,3.687,2.22,1,0.0342,1.0228,2.0453,0.5546,40.697,140.071,3772.532,24.284,True,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009042,P002,S11,2026-03-29,REPEATED_EXPOSURE,TRJ-P002-S11-000004,W02,G01,2026-03-29T17:00:36+00:00,2026-03-29T17:00:46.089244+00:00,10.089,101,-67.132,-62.137,-69.984,2.176,0.5781,4.845,1.406,0,0.0317,0.9584,1.6766,0.2628,27.938,98.52,1179.823,15.615,False,True,6,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009043,P003,S11,2026-04-01,PROLONGED_DANGER,TRJ-P003-S11-000004,W03,F01,2026-04-01T17:00:36+00:00,2026-04-01T17:00:46.487501+00:00,10.488,84,-60.512,-52.897,-66.372,4.212,1.1999,2.497,6.304,2,0.0831,1.3692,1.4829,0.1706,34.606,84.865,668.416,28.698,False,True,3,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009044,P004,S11,2026-04-04,PROLONGED_DANGER,TRJ-P004-S11-000004,W04,G01,2026-04-04T17:00:36+00:00,2026-04-04T17:00:45.653841+00:00,9.654,77,-59.386,-54.317,-63.717,2.954,-0.3481,2.51,5.23,3,0.0,0.9721,1.0208,0.0355,32.865,95.994,1438.182,9.639,False,True,0,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009045,P005,S11,2026-01-07,NORMAL_PASSAGE,TRJ-P005-S11-000004,W05,F01,2026-01-07T17:00:36+00:00,2026-01-07T17:00:46.228151+00:00,10.228,82,-83.955,-80.68,-88.957,2.339,-0.3138,0.775,0.068,1,0.0771,0.9322,1.2891,0.0641,26.407,26.407,185.667,13.886,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009046,P006,S11,2026-01-10,RSSI_FLUCTUATION,TRJ-P006-S11-000004,W06,F03,2026-01-10T17:00:36+00:00,2026-01-10T17:00:46.076277+00:00,10.076,81,-73.068,-62.197,-85.371,8.233,0.067,2.451,0.0,1,0.1048,1.0859,1.4409,0.1132,20.452,40.527,321.033,5.288,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009047,P007,S11,2026-01-13,REPEATED_EXPOSURE,TRJ-P007-S11-000004,W07,F01,2026-01-13T17:00:36+00:00,2026-01-13T17:00:46.083546+00:00,10.084,50,-63.461,-54.427,-71.222,4.944,0.7723,3.343,2.515,2,0.0844,1.235,1.9235,0.5011,29.536,126.142,2299.693,27.367,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009048,P008,S11,2026-01-16,SUDDEN_MOTION_AFTER_WARNING,TRJ-P008-S11-000004,W08,G01,2026-01-16T17:00:36+00:00,2026-01-16T17:00:45.548870+00:00,9.549,76,-58.75,-51.145,-65.667,5.441,0.8413,3.786,2.5,1,0.0055,1.3029,3.3493,1.0375,75.78,201.555,7817.977,33.765,True,True,3,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009049,P009,S11,2026-01-19,NORMAL_PASSAGE,TRJ-P009-S11-000004,W09,G01,2026-01-19T17:00:36+00:00,2026-01-19T17:00:45.792518+00:00,9.793,78,-80.97,-79.341,-86.551,2.194,0.2473,2.728,0.0,4,0.1324,1.1147,1.8615,0.3474,19.48,38.166,418.513,0.0,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009050,P010,S11,2026-01-22,NORMAL_PASSAGE,TRJ-P010-S11-000004,W10,G01,2026-01-22T17:00:36+00:00,2026-01-22T17:00:46.190737+00:00,10.191,82,-75.285,-72.439,-79.101,1.045,1.6523,1.176,0.995,3,0.0293,0.9554,1.5917,0.1708,0.0,48.778,456.606,12.754,False,True,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009051,P011,S11,2026-01-25,PROLONGED_DANGER,TRJ-P011-S11-000004,W11,L01,2026-01-25T17:00:36+00:00,2026-01-25T17:00:45.937512+00:00,9.938,99,-58.496,-53.95,-66.301,4.644,0.079,3.152,6.505,0,0.0718,1.1331,1.5189,0.1606,23.048,71.189,1319.005,17.446,False,True,5,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009052,P012,S11,2026-01-28,NORMAL_WORK_NEAR_MACHINE,TRJ-P012-S11-000004,W12,F02,2026-01-28T17:00:36+00:00,2026-01-28T17:00:45.721374+00:00,9.721,49,-73.171,-71.56,-75.404,1.265,-0.9584,4.717,0.0,1,0.0477,1.0545,1.0545,0.0268,16.084,36.916,227.751,28.023,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009053,P013,S11,2026-01-31,NORMAL_PASSAGE,TRJ-P013-S11-000004,W13,L01,2026-01-31T17:00:36+00:00,2026-01-31T17:00:46.151746+00:00,10.152,81,-76.315,-71.544,-79.862,2.488,-0.7721,1.191,0.0,1,0.0318,1.0794,1.4472,0.0927,18.934,38.438,207.022,24.817,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009054,P014,S11,2026-02-03,REPEATED_EXPOSURE,TRJ-P014-S11-000004,W14,F01,2026-02-03T17:00:36+00:00,2026-02-03T17:00:46.354404+00:00,10.354,104,-60.19,-52.137,-66.641,4.062,1.5775,4.578,1.971,1,0.0399,1.1305,2.0371,0.291,41.333,104.217,2748.025,34.176,True,True,8,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009055,P015,S11,2026-02-06,FORKLIFT_CROSSING,TRJ-P015-S11-000004,W15,F03,2026-02-06T17:00:36+00:00,2026-02-06T17:00:46.017600+00:00,10.018,50,-68.721,-59.531,-75.436,5.582,1.9201,3.921,2.132,4,0.0401,1.0288,2.1666,0.4332,46.822,152.99,2051.735,18.181,False,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009056,P016,S11,2026-02-09,PROLONGED_DANGER,TRJ-P016-S11-000004,W16,F03,2026-02-09T17:00:36+00:00,2026-02-09T17:00:46.187923+00:00,10.188,82,-56.721,-50.735,-65.768,5.63,1.3486,2.08,5.43,2,0.0402,1.0645,1.6554,0.197,33.073,80.41,528.474,26.337,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009057,P017,S11,2026-02-12,BLE_PACKET_LOSS,TRJ-P017-S11-000004,W17,L01,2026-02-12T17:00:36+00:00,2026-02-12T17:00:45.927679+00:00,9.928,79,-69.1,-60.068,-78.348,6.38,0.4692,1.362,1.644,5,0.3051,0.8892,1.1404,0.0433,17.541,66.278,1288.049,20.834,False,False,1,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009058,P018,S11,2026-02-15,FORKLIFT_CROSSING,TRJ-P018-S11-000004,W18,F02,2026-02-15T17:00:36+00:00,2026-02-15T17:00:45.402723+00:00,9.403,47,-66.263,-57.699,-72.161,4.727,2.28,4.342,2.381,1,0.0,1.3806,1.9907,0.5641,43.102,130.405,1764.202,26.283,False,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009059,P019,S11,2026-02-18,FORKLIFT_APPROACH,TRJ-P019-S11-000004,W19,F02,2026-02-18T17:00:36+00:00,2026-02-18T17:00:45.431727+00:00,9.432,75,-66.399,-60.449,-72.831,4.375,3.2227,5.352,1.055,1,0.104,0.998,1.461,0.1369,21.082,72.122,1163.787,16.578,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009060,P020,S11,2026-02-21,PROLONGED_DANGER,TRJ-P020-S11-000004,W20,L01,2026-02-21T17:00:36+00:00,2026-02-21T17:00:46.281085+00:00,10.281,82,-54.904,-49.406,-60.854,3.732,0.7691,3.264,3.501,3,0.0,1.2338,1.5841,0.1425,16.742,62.692,930.455,1.977,False,True,1,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009061,P021,S11,2026-02-24,FORKLIFT_CROSSING,TRJ-P021-S11-000004,W01,F03,2026-02-24T17:00:36+00:00,2026-02-24T17:00:46.048841+00:00,10.049,80,-62.796,-58.067,-69.363,3.434,1.6849,2.784,2.327,1,0.1007,1.2349,1.7881,0.2886,45.518,150.951,4113.562,11.626,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009062,P022,S11,2026-02-27,IMPACT_CANDIDATE,TRJ-P022-S11-000004,W02,F03,2026-02-27T17:00:36+00:00,2026-02-27T17:00:45.492585+00:00,9.493,95,-68.041,-61.513,-73.45,3.233,-0.6593,2.924,1.98,0,0.0325,1.5735,4.9248,7.8178,94.058,265.714,11788.249,57.401,True,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009063,P023,S11,2026-03-02,NORMAL_PASSAGE,TRJ-P023-S11-000004,W03,F03,2026-03-02T17:00:36+00:00,2026-03-02T17:00:45.721539+00:00,9.722,97,-86.711,-84.106,-90.827,1.286,0.614,2.155,0.0,0,0.0655,0.8527,1.0431,0.0327,23.558,51.611,448.072,17.278,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009064,P024,S11,2026-03-05,FORKLIFT_CROSSING,TRJ-P024-S11-000004,W04,F02,2026-03-05T17:00:36+00:00,2026-03-05T17:00:45.668648+00:00,9.669,97,-60.151,-56.031,-63.403,2.618,2.3833,4.543,2.25,3,0.0,1.1549,2.355,0.8747,48.61,112.555,2833.201,40.566,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009065,P025,S11,2026-03-08,FORKLIFT_APPROACH,TRJ-P025-S11-000004,W05,F03,2026-03-08T17:00:36+00:00,2026-03-08T17:00:46.150238+00:00,10.15,81,-70.498,-64.026,-75.571,3.386,2.0652,3.272,1.311,2,0.0991,1.0978,2.0122,0.5264,32.785,131.421,2816.757,5.027,False,True,3,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009066,P026,S11,2026-03-11,RSSI_FLUCTUATION,TRJ-P026-S11-000004,W06,L01,2026-03-11T17:00:36+00:00,2026-03-11T17:00:46.369762+00:00,10.37,52,-73.693,-60.411,-85.003,9.132,-0.0429,3.957,0.124,3,0.043,1.169,1.169,0.0398,12.488,34.905,217.201,2.936,True,True,1,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009067,P027,S11,2026-03-14,FORKLIFT_APPROACH,TRJ-P027-S11-000004,W07,F03,2026-03-14T17:00:36+00:00,2026-03-14T17:00:45.765430+00:00,9.765,49,-64.82,-61.265,-69.225,3.891,3.4126,3.637,1.554,4,0.0121,1.0826,2.0677,0.4188,28.035,76.133,692.526,34.744,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009068,P028,S11,2026-03-17,PROLONGED_DANGER,TRJ-P028-S11-000004,W08,F03,2026-03-17T17:00:36+00:00,2026-03-17T17:00:46.254324+00:00,10.254,51,-57.593,-53.173,-62.035,2.556,-0.6555,1.299,6.646,0,0.058,1.2846,1.5255,0.1637,10.447,50.208,214.554,23.366,False,True,5,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009069,P029,S11,2026-03-20,FORKLIFT_APPROACH,TRJ-P029-S11-000004,W09,F02,2026-03-20T17:00:36+00:00,2026-03-20T17:00:46.578380+00:00,10.578,85,-71.551,-68.206,-76.991,2.876,2.8732,6.047,0.458,1,0.0587,0.9913,1.784,0.2433,23.629,86.925,2147.307,20.952,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009070,P030,S11,2026-03-23,FALL_CANDIDATE,TRJ-P030-S11-000004,W10,L01,2026-03-23T17:00:36+00:00,2026-03-23T17:00:45.927357+00:00,9.927,79,-66.4,-57.074,-75.935,6.295,0.7627,2.897,1.404,3,0.0113,1.4357,4.0959,4.3818,95.676,387.439,39622.459,79.243,True,False,1,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0009071,P031,S11,2026-03-26,FORKLIFT_CROSSING,TRJ-P031-S11-000004,W11,F02,2026-03-26T17:00:36+00:00,2026-03-26T17:00:46.367366+00:00,10.367,104,-66.476,-60.569,-73.822,4.089,1.4655,2.938,1.311,1,0.0434,1.1637,1.9001,0.4833,38.062,148.13,5983.034,10.227,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
